Order ID,Order Date,Region,Category,Sub-Category,Segment,Quantity,Price,Sales,Profit
ORD-10682,2023-11-26,Central,Technology,Accessories,Consumer,3,130.38,391.14,73.78
ORD-10514,2023-11-26,Central,Technology,Phones,Consumer,1,46.4,46.4,-5.21
ORD-10010,2023-11-27,East,Furniture,Bookcase,Home Office,4,287.1,1148.4,251.9
ORD-10950,2023-11-27,Central,Office Supplies,Appliances,Corporate,2,150.88,301.76,34.45
ORD-10597,2023-11-27,East,Furniture,Chair,Consumer,3,336.26,1008.78,66.67
ORD-10169,2023-11-27,South,Technology,Computers,Corporate,5,106.36,531.8,-76.48
ORD-10999,2023-11-29,West,Furniture,Chair,Consumer,3,178.57,535.71,3.88
ORD-10969,2023-12-01,East,Technology,Computers,Consumer,4,405.09,1620.36,509.87
ORD-10975,2023-12-01,South,Office Supplies,Pens,Consumer,5,303.21,1516.05,-213.78
ORD-10795,2023-12-01,South,Furniture,Furnishings,Consumer,4,76.21,304.84,-43.42
ORD-10800,2023-12-01,East,Technology,Accessories,Consumer,2,188.38,376.76,90.12
ORD-10499,2023-12-02,East,Office Supplies,Paper,Home Office,4,62.6,250.4,34.31
ORD-10826,2023-12-02,West,Technology,Computers,Corporate,3,70.03,210.09,71.75
ORD-10525,2023-12-03,South,Technology,Copiers,Consumer,4,239.09,956.36,-127.04
ORD-10871,2023-12-03,West,Office Supplies,Pens,Corporate,2,263.25,526.5,-29.24
ORD-10291,2023-12-04,South,Furniture,Furnishings,Corporate,4,330.98,1323.92,293.07
ORD-10793,2023-12-04,South,Technology,Accessories,Home Office,1,84.33,84.33,13.59
ORD-10250,2023-12-04,East,Office Supplies,Paper,Consumer,2,454.15,908.3,-62.34
ORD-10084,2023-12-04,West,Office Supplies,Pens,Home Office,3,484.26,1452.78,-142.32
ORD-10576,2023-12-05,West,Furniture,Table,Consumer,5,453.24,2266.2,587.98
ORD-10616,2023-12-05,Central,Office Supplies,Pens,Corporate,3,159.53,478.59,16.8
ORD-10284,2023-12-06,West,Office Supplies,Pens,Home Office,1,184.32,184.32,36.71
ORD-10503,2023-12-06,East,Furniture,Table,Consumer,5,356.51,1782.55,-262.66
ORD-10055,2023-12-06,East,Technology,Computers,Corporate,5,400.24,2001.2,633.35
ORD-10812,2023-12-06,Central,Office Supplies,Binders,Consumer,3,183.6,550.8,117.91
ORD-10167,2023-12-06,East,Office Supplies,Pens,Consumer,3,229.92,689.76,182.37
ORD-10729,2023-12-07,South,Office Supplies,Pens,Home Office,1,393.67,393.67,26.8
ORD-10475,2023-12-07,East,Furniture,Bookcase,Consumer,1,328.42,328.42,-30.95
ORD-10783,2023-12-07,Central,Office Supplies,Paper,Corporate,5,18.17,90.85,18.57
ORD-10403,2023-12-08,West,Technology,Phones,Consumer,2,313.31,626.62,134.4
ORD-10564,2023-12-08,Central,Office Supplies,Binders,Consumer,5,223.81,1119.05,175.16
ORD-10393,2023-12-08,Central,Office Supplies,Pens,Consumer,4,225.87,903.48,219.74
ORD-10363,2023-12-08,South,Office Supplies,Appliances,Home Office,5,480.95,2404.75,463.94
ORD-10620,2023-12-08,Central,Furniture,Furnishings,Home Office,3,438.37,1315.11,-44.24
ORD-10733,2023-12-08,East,Furniture,Furnishings,Consumer,5,238.75,1193.75,229.3
ORD-10210,2023-12-09,Central,Technology,Phones,Consumer,2,149.46,298.92,-4.17
ORD-10098,2023-12-10,West,Furniture,Bookcase,Corporate,5,95.15,475.75,111.48
ORD-10019,2023-12-10,Central,Office Supplies,Paper,Consumer,2,402.41,804.82,-158.91
ORD-10028,2023-12-11,South,Furniture,Table,Consumer,1,278.1,278.1,-16.79
ORD-10095,2023-12-11,South,Office Supplies,Appliances,Corporate,4,401.86,1607.44,-21.38
ORD-10260,2023-12-12,Central,Office Supplies,Binders,Consumer,1,324.99,324.99,93.73
ORD-10053,2023-12-12,Central,Office Supplies,Binders,Consumer,4,288.35,1153.4,279.34
ORD-10242,2023-12-12,South,Office Supplies,Pens,Home Office,2,335.56,671.12,84.74
ORD-10135,2023-12-12,West,Office Supplies,Binders,Consumer,2,450.51,901.02,-5.06
ORD-10437,2023-12-12,Central,Furniture,Bookcase,Corporate,1,39.55,39.55,4.16
ORD-10852,2023-12-12,West,Office Supplies,Pens,Consumer,1,96.3,96.3,7.09
ORD-10635,2023-12-12,East,Office Supplies,Paper,Corporate,2,27.8,55.6,17.34
ORD-10796,2023-12-13,West,Technology,Copiers,Consumer,3,552.23,1656.69,434.07
ORD-10649,2023-12-14,East,Office Supplies,Paper,Home Office,3,381.64,1144.92,-202.07
ORD-10689,2023-12-14,West,Furniture,Chair,Consumer,5,330.86,1654.3,67.4
ORD-10171,2023-12-14,Central,Technology,Copiers,Consumer,2,294.36,588.72,28.0
ORD-10762,2023-12-14,Central,Office Supplies,Binders,Home Office,3,312.45,937.35,-31.88
ORD-10339,2023-12-15,West,Office Supplies,Pens,Consumer,5,21.15,105.75,-17.79
ORD-10238,2023-12-15,East,Furniture,Furnishings,Corporate,1,149.65,149.65,45.03
ORD-10290,2023-12-15,East,Technology,Copiers,Corporate,3,555.37,1666.11,431.16
ORD-10460,2023-12-15,East,Technology,Phones,Home Office,4,371.89,1487.56,35.12
ORD-10001,2023-12-15,East,Office Supplies,Appliances,Consumer,5,6.34,31.7,-4.31
ORD-10952,2023-12-16,East,Furniture,Chair,Consumer,1,222.14,222.14,-17.76
ORD-10866,2023-12-16,East,Furniture,Bookcase,Consumer,2,154.8,309.6,16.41
ORD-10420,2023-12-16,East,Office Supplies,Paper,Corporate,3,431.45,1294.35,359.51
ORD-10949,2023-12-16,West,Technology,Computers,Corporate,2,603.89,1207.78,131.69
ORD-10074,2023-12-17,Central,Office Supplies,Paper,Corporate,2,318.83,637.66,61.85
ORD-10743,2023-12-17,South,Technology,Computers,Consumer,2,283.74,567.48,-84.64
ORD-10139,2023-12-18,Central,Furniture,Table,Consumer,1,250.9,250.9,86.13
ORD-10833,2023-12-18,South,Technology,Computers,Consumer,1,93.45,93.45,24.7
ORD-10245,2023-12-18,South,Office Supplies,Paper,Home Office,4,434.93,1739.72,-286.05
ORD-10389,2023-12-20,Central,Technology,Accessories,Consumer,2,378.33,756.66,71.33
ORD-10557,2023-12-21,West,Office Supplies,Appliances,Home Office,4,157.35,629.4,86.54
ORD-10877,2023-12-21,Central,Furniture,Furnishings,Consumer,3,198.39,595.17,98.92
ORD-10422,2023-12-21,East,Technology,Phones,Corporate,1,203.57,203.57,64.43
ORD-10376,2023-12-21,East,Office Supplies,Appliances,Consumer,2,433.72,867.44,278.19
ORD-10998,2023-12-22,West,Office Supplies,Paper,Consumer,2,176.08,352.16,49.95
ORD-10540,2023-12-23,East,Office Supplies,Paper,Corporate,5,39.35,196.75,-29.62
ORD-10698,2023-12-23,South,Technology,Computers,Consumer,4,391.1,1564.4,-68.0
ORD-10481,2023-12-23,South,Office Supplies,Binders,Home Office,4,378.16,1512.64,178.25
ORD-10685,2023-12-24,East,Furniture,Table,Consumer,3,154.87,464.61,43.14
ORD-10745,2023-12-24,West,Technology,Copiers,Corporate,4,245.84,983.36,87.86
ORD-10131,2023-12-25,Central,Furniture,Table,Consumer,1,488.48,488.48,123.46
ORD-10180,2023-12-25,West,Office Supplies,Paper,Consumer,3,277.3,831.9,11.45
ORD-10358,2023-12-26,East,Technology,Phones,Consumer,3,46.03,138.09,-16.82
ORD-10251,2023-12-26,West,Office Supplies,Paper,Consumer,3,226.5,679.5,41.35
ORD-10121,2023-12-26,South,Technology,Phones,Consumer,1,74.68,74.68,-3.08
ORD-10062,2023-12-26,East,Office Supplies,Paper,Corporate,3,413.97,1241.91,298.58
ORD-10013,2023-12-26,East,Office Supplies,Binders,Consumer,5,414.27,2071.35,678.35
ORD-10829,2023-12-26,East,Furniture,Table,Corporate,3,268.99,806.97,280.66
ORD-10647,2023-12-27,South,Technology,Copiers,Home Office,3,252.64,757.92,-107.06
ORD-10558,2023-12-27,East,Technology,Accessories,Corporate,3,681.49,2044.47,711.7
ORD-10898,2023-12-29,South,Office Supplies,Appliances,Home Office,5,172.49,862.45,271.27
ORD-10630,2023-12-30,West,Furniture,Table,Consumer,2,317.53,635.06,-32.51
ORD-10037,2023-12-30,East,Office Supplies,Paper,Consumer,2,267.18,534.36,132.67
ORD-10940,2023-12-31,South,Office Supplies,Binders,Consumer,1,453.9,453.9,55.85
ORD-10719,2023-12-31,South,Office Supplies,Paper,Consumer,3,231.16,693.48,42.52
ORD-10618,2023-12-31,South,Technology,Copiers,Consumer,4,673.52,2694.08,714.92
ORD-10312,2023-12-31,Central,Office Supplies,Binders,Consumer,5,342.69,1713.45,98.5
ORD-10419,2023-12-31,East,Office Supplies,Binders,Consumer,2,210.41,420.82,80.81
ORD-10889,2023-12-31,East,Office Supplies,Paper,Consumer,4,101.26,405.04,44.18
